user_id,user_name,gender,age,income,location,occupation,scheme_name,age_range
973865,Diya383,Male,44,72471,Hyderabad,Merchant,PM Poshan Shakti Nirman Abhiyaan,36-45
988061,Ananya141,Male,51,12687,Hyderabad,Housewife,PM Poshan Shakti Nirman Abhiyaan,46-55
265704,Arjun404,Female,51,94462,Chandigarh,Carpenter,Atmanirbhar Bharat Abhiyan,46-55
190519,Harish124,Male,49,25135,Thiruvananthapuram,Electrician,Agnipath Scheme,46-55
450704,Priya260,Female,64,62141,Ranchi,Merchant,PM Ujjwala Yojana,56-65
524723,Aditya661,Female,40,23663,Mumbai,Tailor,National Food Security Act (NFSA),36-45
109248,Ritika816,Female,26,10436,Kolkata,Housewife,PM Matritva Vandana Yojana,26-35
986144,Arjun895,Female,55,67540,Chennai,Farmer,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),46-55
599885,Vivaan764,Female,19,76460,Chennai,Lawyer,PM Ujjwala Yojana,18-25
507942,Ananya583,Female,64,90563,Patna,Tailor,Atal Innovation Mission,56-65
589393,Vivaan699,Female,30,76734,Thiruvananthapuram,Doctor,Beti Bachao Beti Padhao,26-35
982983,Rohan131,Female,36,47775,Chennai,Student,Digital India Programme,36-45
574895,Vivaan755,Male,60,93283,Kolkata,Blacksmith,Sarva Shiksha Abhiyan (SSA),56-65
949088,Sunita953,Male,44,26167,Thiruvananthapuram,Postman,National Skill Development Mission (NSDM),36-45
346866,Ritika384,Female,51,58889,Thiruvananthapuram,Housewife,PM Swamitva Yojana,46-55
864299,Ananya335,Female,25,23717,Jaipur,Vegetable Seller,National Skill Development Mission (NSDM),18-25
932195,Lakshmi332,Male,44,74596,Chandigarh,Merchant,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),36-45
898394,Kavya405,Male,50,19431,Delhi,Businessman,Atal Innovation Mission,46-55
217019,Arjun538,Male,53,45660,Mumbai,Businessman,Swachh Bharat Mission – Gramin,46-55
507827,Aditya468,Female,37,43171,Ranchi,Vegetable Seller,Swachh Bharat Mission – Gramin,36-45
856188,Ritika987,Female,63,78067,Delhi,Postman,Atal Bhujal Yojana,56-65
349046,Ishita213,Female,24,26167,Thiruvananthapuram,Housewife,Agnipath Scheme,18-25
975060,Sunita687,Male,27,79767,Bangalore,Merchant,National Food Security Act (NFSA),26-35
675124,Arjun568,Female,62,89106,Ahmedabad,Housewife,Ayushman Bharat Yojana,56-65
906250,Kavya273,Male,25,19659,Guwahati,Businessman,Pradhan Mantri Krishi Sinchayee Yojana,18-25
235251,Aditya865,Female,19,94302,Lucknow,Vegetable Seller,National Food Security Act (NFSA),18-25
444531,Harish842,Male,19,10755,Chandigarh,Farmer,Pradhan Mantri Fasal Bima Yojana,18-25
622872,Lakshmi201,Male,19,82820,Thiruvananthapuram,Housewife,Pradhan Mantri Awas Yojana (PMAY),18-25
200958,Ananya117,Female,28,35994,Bangalore,Software Engineer,PM Swamitva Yojana,26-35
542310,Rohan941,Female,52,36509,Bangalore,Software Engineer,Svamitva Yojana,46-55
723617,Sanjay915,Female,46,56230,Kolkata,Software Engineer,PM Kaushal Vikas Yojana (PMKVY),46-55
754140,Ananya582,Male,22,50006,Delhi,Doctor,National Rural Livelihoods Mission (NRLM),18-25
775015,Ishita990,Male,45,57877,Hyderabad,Carpenter,PM Kisan Samman Nidhi,36-45
846096,Ritika115,Female,39,62258,Ranchi,Lawyer,National Skill Development Mission (NSDM),36-45
939347,Ananya253,Female,54,90726,Guwahati,Businessman,Pradhan Mantri Gramin Awas Yojana (PMAY-G),46-55
574788,Ananya256,Male,50,40402,Bhopal,Businessman,Pradhan Mantri Gramin Awas Yojana (PMAY-G),46-55
161116,Vivaan525,Male,50,93317,Chennai,Driver,PM Kaushal Vikas Yojana (PMKVY),46-55
503824,Rohan704,Male,33,76487,Bangalore,Lawyer,Beti Bachao Beti Padhao,26-35
121885,Diya412,Male,26,31650,Guwahati,Tailor,Digital India,26-35
588693,Arjun571,Female,57,96097,Lucknow,Housewife,PM Matritva Vandana Yojana,56-65
766534,Sunita924,Male,22,85041,Patna,Lawyer,PM eVIDYA,18-25
826676,Aarav508,Male,27,94908,Thiruvananthapuram,Tailor,Garib Kalyan Rojgar Abhiyaan,26-35
572445,Priya946,Female,37,49120,Chennai,Merchant,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),36-45
867291,Vivaan164,Male,50,49733,Ahmedabad,Student,Sarva Shiksha Abhiyan (SSA),46-55
364474,Kavya534,Male,43,86414,Ranchi,Driver,Samagra Shiksha,36-45
967792,Ananya711,Female,25,83105,Jaipur,Lawyer,Ayushman Bharat Yojana,18-25
887754,Rajesh931,Female,47,31284,Thiruvananthapuram,Blacksmith,Pradhan Mantri Jan Dhan Yojana (PMJDY),46-55
541624,Rajesh639,Male,36,50086,Patna,Lawyer,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,36-45
195950,Priya511,Male,30,20021,Delhi,Housewife,PM SVANidhi,26-35
159376,Sanjay102,Female,62,81945,Chandigarh,Teacher,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),56-65
167956,Arjun330,Male,36,15244,Hyderabad,Postman,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),36-45
527766,Vivaan668,Female,48,67014,Bangalore,Businessman,National Rural Drinking Water Programme (NRDWP),46-55
362304,Sanjay992,Female,47,58565,Jaipur,Lawyer,PM eVIDYA,46-55
884046,Ritika986,Female,21,55868,Jaipur,Housewife,PM eVIDYA,18-25
532650,Ishita415,Female,24,37154,Hyderabad,Blacksmith,Swachh Bharat Mission – Gramin,18-25
678117,Rajesh615,Female,56,25832,Mumbai,Software Engineer,Ayushman Bharat Yojana,56-65
775306,Aarav281,Female,49,35858,Ahmedabad,Carpenter,Samagra Shiksha,46-55
188569,Aarav951,Female,65,95460,Mumbai,Businessman,Strengthening Teaching-Learning and Results for States,56-65
166974,Rajesh635,Female,57,63231,Mumbai,Software Engineer,National Food Security Act (NFSA),56-65
240558,Kavya736,Male,53,70778,Chennai,Businessman,Atal Innovation Mission,46-55
370314,Ishita732,Female,31,47986,Chandigarh,Lawyer,PM Poshan Shakti Nirman Abhiyaan,26-35
707855,Arjun995,Female,23,83728,Lucknow,Doctor,PM eVIDYA,18-25
524765,Arjun739,Male,35,35272,Jaipur,Merchant,PM Jan Vikas Karyakaram,26-35
543766,Harish627,Male,22,67224,Ranchi,Businessman,National Electric Mobility Mission Plan (NEMMP),18-25
362245,Sanjay269,Male,35,18779,Hyderabad,Housewife,National Rural Drinking Water Programme (NRDWP),26-35
145111,Lakshmi400,Male,42,84609,Chennai,Doctor,National Food Security Act (NFSA),36-45
354872,Ritika128,Male,42,85258,Ahmedabad,Carpenter,Jal Jeevan Mission,36-45
344109,Vivaan119,Male,40,79136,Mumbai,Blacksmith,Digital India,36-45
274125,Diya685,Female,24,47361,Patna,Housewife,National Electric Mobility Mission Plan (NEMMP),18-25
123707,Diya791,Female,46,43946,Bhopal,Housewife,Atal Innovation Mission,46-55
279841,Ishita996,Female,58,33930,Hyderabad,Teacher,Saubhagya Yojana,56-65
188425,Lakshmi531,Female,40,56542,Hyderabad,Teacher,Svamitva Yojana,36-45
279965,Harish577,Female,32,73198,Kolkata,Housewife,Krishonnati Yojana,26-35
243177,Sanjay242,Male,32,18138,Hyderabad,Carpenter,PM Poshan Shakti Nirman Abhiyaan,26-35
442216,Sunita121,Male,36,22556,Bangalore,Lawyer,PM Jan Vikas Karyakaram,36-45
616317,Sunita575,Female,23,27554,Chandigarh,Postman,Krishonnati Yojana,18-25
501706,Aarav558,Male,26,47748,Bhopal,Student,PM Annadata Aay Sanrakshan Abhiyan,26-35
707927,Diya667,Female,37,90181,Hyderabad,Software Engineer,Atal Bhujal Yojana,36-45
478962,Harish583,Female,26,26188,Ranchi,Businessman,Pradhan Mantri Jan Dhan Yojana (PMJDY),26-35
365527,Aarav752,Male,48,97618,Hyderabad,Housewife,National Rural Drinking Water Programme (NRDWP),46-55
240658,Kavya660,Female,28,33554,Pune,Farmer,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),26-35
878393,Harish479,Female,23,75837,Ranchi,Lawyer,Ayushman Bharat Yojana,18-25
118570,Diya267,Female,50,20449,Chennai,Carpenter,Samagra Shiksha,46-55
290021,Lakshmi922,Female,26,64003,Mumbai,Electrician,Krishonnati Yojana,26-35
397661,Rohan839,Female,58,46127,Kolkata,Teacher,Strengthening Teaching-Learning and Results for States,56-65
756664,Kavya182,Female,38,49998,Chennai,Doctor,Garib Kalyan Rojgar Abhiyaan,36-45
881975,Arjun791,Female,58,69768,Ranchi,Blacksmith,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),56-65
943810,Harish485,Male,36,64380,Bhopal,Blacksmith,Jal Jeevan Mission,36-45
524025,Kavya342,Female,19,54696,Ranchi,Driver,Krishonnati Yojana,18-25
700116,Ritika966,Female,29,17750,Pune,Student,Agnipath Scheme,26-35
785447,Ishita648,Female,21,82016,Pune,Driver,Swachh Bharat Mission – Gramin,18-25
229352,Harish453,Male,30,45958,Mumbai,Blacksmith,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,26-35
810562,Sunita478,Male,45,22075,Guwahati,Lawyer,PM Jan Vikas Karyakaram,36-45
591553,Ritika817,Female,51,71124,Jaipur,Driver,PM SVANidhi,46-55
834689,Arjun806,Female,45,39932,Bhopal,Postman,PM Poshan Shakti Nirman Abhiyaan,36-45
388322,Lakshmi133,Female,41,75857,Guwahati,Carpenter,PM Jan Vikas Karyakaram,36-45
955830,Ananya736,Female,64,46746,Ranchi,Tailor,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),56-65
312870,Sanjay932,Male,30,70790,Mumbai,Lawyer,PM SVANidhi,26-35
913286,Ananya369,Female,51,83134,Chennai,Businessman,Pradhan Mantri Gramin Awas Yojana (PMAY-G),46-55
636355,Ananya561,Female,33,31187,Jaipur,Teacher,National Rural Livelihoods Mission (NRLM),26-35
124961,Ananya424,Female,40,19046,Guwahati,Carpenter,PM Ujjwala Yojana,36-45
597968,Rohan485,Female,44,76144,Kolkata,Electrician,National Rural Livelihoods Mission (NRLM),36-45
753612,Rohan680,Male,34,46730,Ahmedabad,Lawyer,PM Ujjwala Yojana,26-35
237749,Rajesh381,Female,53,34995,Jaipur,Software Engineer,Svamitva Yojana,46-55
283722,Ananya902,Female,54,33502,Chandigarh,Housewife,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,46-55
612390,Rajesh295,Male,26,12401,Mumbai,Student,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),26-35
889247,Aditya958,Female,61,32939,Chandigarh,Blacksmith,Jal Jeevan Mission,56-65
165305,Lakshmi306,Female,24,27028,Hyderabad,Lawyer,National Health Mission (NHM),18-25
638121,Ritika157,Female,62,81973,Mumbai,Lawyer,Ayushman Bharat Yojana,56-65
424468,Diya978,Female,60,10868,Delhi,Teacher,Atal Innovation Mission,56-65
869855,Rajesh858,Female,50,50855,Delhi,Teacher,PM SVANidhi,46-55
768559,Aarav936,Male,24,98512,Lucknow,Tailor,PM Annadata Aay Sanrakshan Abhiyan,18-25
878774,Aarav472,Male,56,11666,Pune,Housewife,PM eVIDYA,56-65
690762,Sanjay634,Female,50,40734,Bangalore,Teacher,Garib Kalyan Rojgar Abhiyaan,46-55
640506,Ritika838,Female,50,32554,Pune,Software Engineer,Saubhagya Yojana,46-55
704943,Aditya671,Female,52,60200,Bhopal,Housewife,PM Ujjwala Yojana,46-55
600746,Harish964,Female,18,88758,Pune,Driver,Ayushman Bharat Yojana,18-25
159598,Priya757,Male,30,56290,Ahmedabad,Electrician,Swachh Bharat Mission – Gramin,26-35
584029,Ritika632,Female,32,75256,Bangalore,Blacksmith,Stand Up India Scheme,26-35
305904,Aditya442,Female,55,32351,Ranchi,Farmer,Jal Jeevan Mission,46-55
285410,Ananya765,Female,54,89633,Bhopal,Driver,National Health Mission (NHM),46-55
486008,Harish268,Male,50,83702,Bhopal,Tailor,Jal Jeevan Mission,46-55
316123,Harish592,Female,56,91287,Thiruvananthapuram,Carpenter,PM Swamitva Yojana,56-65
892679,Vivaan894,Female,36,38043,Jaipur,Housewife,PM Shram Yogi Mandhan,36-45
826038,Ritika631,Female,31,47187,Kolkata,Blacksmith,Digital India Programme,26-35
186795,Arjun324,Male,55,44727,Chandigarh,Businessman,Beti Bachao Beti Padhao,46-55
388631,Sunita612,Female,57,68079,Delhi,Doctor,Pradhan Mantri Gramin Awas Yojana (PMAY-G),56-65
591305,Aditya808,Male,51,50421,Kolkata,Tailor,PM Jan Vikas Karyakaram,46-55
155920,Rohan475,Male,58,90862,Guwahati,Postman,National Rural Livelihoods Mission (NRLM),56-65
409133,Lakshmi965,Male,28,53092,Jaipur,Teacher,PM Kisan Samman Nidhi,26-35
115471,Vivaan867,Female,43,84737,Jaipur,Businessman,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),36-45
150418,Ritika183,Female,65,89651,Pune,Software Engineer,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),56-65
237823,Priya191,Male,40,53537,Delhi,Student,PM Swamitva Yojana,36-45
983796,Rohan615,Female,57,56535,Chandigarh,Driver,Digital India Programme,56-65
504219,Sunita141,Female,18,77214,Bhopal,Tailor,Saubhagya Yojana,18-25
889477,Aarav291,Female,20,36588,Hyderabad,Blacksmith,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),18-25
262692,Aditya130,Male,33,75246,Hyderabad,Housewife,PM Kaushal Vikas Yojana (PMKVY),26-35
298528,Arjun227,Female,55,39742,Chandigarh,Electrician,National Means-cum-Merit Scholarship Scheme,46-55
939125,Ritika932,Female,23,41738,Lucknow,Carpenter,PM Matritva Vandana Yojana,18-25
874060,Harish740,Female,35,58668,Hyderabad,Postman,Atal Innovation Mission,26-35
973081,Rohan835,Female,60,35209,Delhi,Software Engineer,Jal Jeevan Mission,56-65
954453,Rohan897,Female,37,85146,Ahmedabad,Teacher,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),36-45
635904,Vivaan840,Female,38,53564,Bhopal,Teacher,Ayushman Bharat Yojana,36-45
123595,Rohan132,Female,42,93174,Jaipur,Businessman,Agnipath Scheme,36-45
136990,Aditya820,Female,34,49851,Chennai,Vegetable Seller,National Rural Livelihood Mission (NRLM),26-35
459296,Sanjay671,Female,40,86397,Chennai,Farmer,National Means-cum-Merit Scholarship Scheme,36-45
546460,Rajesh871,Female,39,12960,Lucknow,Driver,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),36-45
943571,Rajesh821,Female,63,56590,Bhopal,Driver,Rashtriya Gram Swaraj Abhiyan,56-65
190928,Priya847,Male,28,45644,Delhi,Lawyer,Swachh Bharat Mission – Gramin,26-35
134850,Ananya527,Female,18,61246,Ahmedabad,Vegetable Seller,PM SVANidhi,18-25
781033,Ananya929,Female,43,15443,Chennai,Farmer,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,36-45
368090,Arjun254,Female,39,90626,Kolkata,Carpenter,Stand Up India Scheme,36-45
576732,Rajesh445,Male,30,56693,Bangalore,Housewife,PM Kaushal Vikas Yojana (PMKVY),26-35
293660,Sanjay366,Male,54,34346,Pune,Carpenter,National Health Mission (NHM),46-55
442258,Kavya392,Female,51,71133,Lucknow,Doctor,PM SVANidhi,46-55
244108,Arjun497,Female,35,53167,Mumbai,Blacksmith,Atal Bhujal Yojana,26-35
487297,Diya342,Female,55,17890,Lucknow,Doctor,Atal Bhujal Yojana,46-55
597497,Harish667,Male,64,33300,Patna,Teacher,Jal Jeevan Mission,56-65
188345,Ananya173,Female,58,52001,Lucknow,Businessman,Atmanirbhar Bharat Abhiyan,56-65
126373,Rohan269,Male,57,25483,Kolkata,Vegetable Seller,Saubhagya Yojana,56-65
295636,Ananya446,Female,63,87358,Thiruvananthapuram,Student,Svamitva Yojana,56-65
763068,Sunita241,Female,21,22879,Bangalore,Doctor,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),18-25
905913,Harish488,Male,62,45268,Ahmedabad,Driver,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),56-65
741215,Ishita156,Male,51,15132,Ranchi,Vegetable Seller,PM Awas Yojana (Urban),46-55
687813,Harish521,Female,29,20916,Lucknow,Housewife,PM Awas Yojana (Urban),26-35
328477,Rajesh408,Female,56,66000,Ahmedabad,Vegetable Seller,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),56-65
468497,Ishita569,Female,28,34665,Pune,Student,PM Matritva Vandana Yojana,26-35
491738,Sunita544,Male,45,39490,Thiruvananthapuram,Student,Pradhan Mantri Jan Dhan Yojana (PMJDY),36-45
447381,Lakshmi866,Female,61,77623,Kolkata,Blacksmith,PM Poshan Shakti Nirman Abhiyaan,56-65
842762,Ananya345,Female,48,48170,Jaipur,Teacher,PM Shram Yogi Mandhan,46-55
723195,Sanjay719,Female,63,87072,Lucknow,Farmer,PM eVIDYA,56-65
179198,Vivaan639,Male,32,70768,Patna,Driver,PM Jan Vikas Karyakaram,26-35
931435,Harish493,Female,62,48842,Ahmedabad,Tailor,National Electric Mobility Mission Plan (NEMMP),56-65
501665,Ananya869,Male,21,61985,Bangalore,Lawyer,PM Matsya Sampada Yojana,18-25
509533,Sunita503,Male,51,95280,Thiruvananthapuram,Student,PM Matsya Sampada Yojana,46-55
198497,Rohan464,Female,27,76048,Patna,Carpenter,Rashtriya Gram Swaraj Abhiyan,26-35
906219,Harish369,Female,63,15629,Thiruvananthapuram,Blacksmith,Digital India Programme,56-65
523090,Aditya571,Male,34,80974,Patna,Housewife,National Food Security Act (NFSA),26-35
161946,Ritika918,Female,27,96439,Delhi,Housewife,PM SVANidhi,26-35
936341,Diya952,Female,61,94688,Ahmedabad,Housewife,Pradhan Mantri Awas Yojana (PMAY),56-65
206868,Sunita803,Male,58,35749,Ranchi,Lawyer,PM eVIDYA,56-65
799908,Aditya300,Male,45,91130,Chandigarh,Tailor,National Skill Development Mission (NSDM),36-45
746439,Rajesh158,Female,28,40920,Lucknow,Software Engineer,National Rural Drinking Water Programme (NRDWP),26-35
898067,Priya586,Female,25,52716,Guwahati,Postman,Pradhan Mantri Krishi Sinchayee Yojana,18-25
593735,Ritika570,Male,20,88238,Jaipur,Postman,Atal Innovation Mission,18-25
186453,Ananya158,Male,39,40221,Kolkata,Doctor,Stand Up India Scheme,36-45
783609,Diya920,Male,63,82891,Ranchi,Housewife,Atal Bhujal Yojana,56-65
790316,Rohan121,Male,29,54553,Hyderabad,Student,PM Kisan Samman Nidhi,26-35
451133,Aditya986,Female,21,12792,Lucknow,Doctor,PM Annadata Aay Sanrakshan Abhiyan,18-25
734746,Priya951,Male,62,63327,Jaipur,Businessman,Svamitva Yojana,56-65
368560,Priya275,Male,57,28064,Kolkata,Teacher,Digital India,56-65
955227,Diya548,Female,22,39763,Bhopal,Postman,PM Swamitva Yojana,18-25
148591,Ishita550,Female,33,72140,Mumbai,Software Engineer,Jal Jeevan Mission,26-35
873024,Lakshmi744,Male,31,97320,Chennai,Vegetable Seller,Stand Up India Scheme,26-35
843867,Arjun215,Male,36,58785,Bhopal,Doctor,Sarva Shiksha Abhiyan (SSA),36-45
742276,Harish297,Female,61,36752,Pune,Vegetable Seller,PM Jan Vikas Karyakaram,56-65
157088,Diya453,Female,28,24319,Guwahati,Tailor,PM Matsya Sampada Yojana,26-35
943187,Aarav488,Female,58,76130,Pune,Blacksmith,Krishonnati Yojana,56-65
888064,Arjun697,Female,41,32526,Lucknow,Carpenter,National Food Security Act (NFSA),36-45
994199,Rajesh200,Female,47,84910,Bhopal,Farmer,Jal Jeevan Mission,46-55
137921,Aditya249,Female,20,44968,Ahmedabad,Teacher,Svamitva Yojana,18-25
797593,Sunita489,Female,58,71283,Thiruvananthapuram,Software Engineer,National Health Mission (NHM),56-65
323759,Aditya630,Female,64,91547,Chennai,Teacher,Saubhagya Yojana,56-65
571420,Priya161,Male,32,63333,Bhopal,Lawyer,National Rural Drinking Water Programme (NRDWP),26-35
316321,Rohan804,Female,30,71185,Thiruvananthapuram,Postman,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),26-35
670046,Ritika314,Female,22,47674,Hyderabad,Electrician,Digital India Programme,18-25
446853,Arjun212,Female,26,82505,Bangalore,Carpenter,PM Kisan Samman Nidhi,26-35
720657,Diya448,Female,34,14029,Patna,Tailor,PM Kaushal Vikas Yojana (PMKVY),26-35
295469,Arjun698,Male,52,80865,Ranchi,Doctor,Sarva Shiksha Abhiyan (SSA),46-55
109807,Sunita834,Female,31,53342,Lucknow,Teacher,National Means-cum-Merit Scholarship Scheme,26-35
263350,Sanjay340,Male,30,78846,Kolkata,Businessman,Ayushman Bharat Yojana,26-35
492955,Ritika822,Female,61,41989,Pune,Tailor,PM Matritva Vandana Yojana,56-65
123582,Rohan632,Female,29,86314,Bhopal,Student,Agnipath Scheme,26-35
209653,Sunita295,Female,54,20958,Pune,Farmer,Stand Up India Scheme,46-55
256616,Rohan490,Female,41,77433,Pune,Vegetable Seller,PM Ujjwala Yojana,36-45
945635,Sanjay821,Male,38,76313,Delhi,Carpenter,PM Matsya Sampada Yojana,36-45
584755,Harish581,Female,46,83000,Bhopal,Housewife,Atal Innovation Mission,46-55
943932,Kavya122,Male,33,59551,Patna,Carpenter,Pradhan Mantri Awas Yojana (PMAY),26-35
253007,Arjun308,Female,38,10529,Lucknow,Driver,PM Awas Yojana (Urban),36-45
385518,Harish406,Male,30,63343,Hyderabad,Postman,PM Kaushal Vikas Yojana (PMKVY),26-35
640255,Aditya437,Male,35,63303,Chandigarh,Electrician,Pradhan Mantri Gramin Awas Yojana (PMAY-G),26-35
878753,Vivaan102,Female,47,59884,Chennai,Teacher,PM Matsya Sampada Yojana,46-55
465157,Rajesh469,Male,18,60642,Guwahati,Blacksmith,PM Kisan Urja Suraksha Evam Utthan Mahabhiyan,18-25
582679,Sunita356,Male,37,57189,Thiruvananthapuram,Driver,Atal Innovation Mission,36-45
204802,Diya322,Female,64,87768,Ahmedabad,Teacher,PM Poshan Shakti Nirman Abhiyaan,56-65
994834,Sunita158,Female,45,29553,Guwahati,Electrician,Krishonnati Yojana,36-45
509693,Aditya441,Female,60,34511,Jaipur,Driver,PM Jan Vikas Karyakaram,56-65
522471,Vivaan691,Female,21,58900,Ahmedabad,Blacksmith,PM Matsya Sampada Yojana,18-25
735071,Sunita406,Male,30,80903,Thiruvananthapuram,Software Engineer,Atal Mission for Rejuvenation and Urban Transformation (AMRUT),26-35
278362,Arjun537,Male,39,72250,Thiruvananthapuram,Businessman,PM Kisan Samman Nidhi,36-45
944789,Arjun515,Male,48,65137,Patna,Businessman,National Health Mission (NHM),46-55
614283,Vivaan618,Female,65,92159,Ranchi,Housewife,Atmanirbhar Bharat Abhiyan,56-65
148464,Arjun905,Female,32,29170,Mumbai,Teacher,PM Matritva Vandana Yojana,26-35
958861,Aarav565,Male,62,91464,Jaipur,Doctor,Atmanirbhar Bharat Abhiyan,56-65
308391,Vivaan228,Female,57,45343,Chandigarh,Driver,PM Ujjwala Yojana,56-65
712574,Kavya961,Male,40,11558,Lucknow,Teacher,PM Jan Vikas Karyakaram,36-45
118768,Sunita530,Female,42,72022,Patna,Businessman,Pradhan Mantri Gramin Awas Yojana (PMAY-G),36-45
550819,Sanjay200,Male,63,55950,Chandigarh,Software Engineer,PM Matritva Vandana Yojana,56-65
717791,Priya697,Female,20,97492,Chennai,Teacher,Beti Bachao Beti Padhao,18-25
229456,Aditya698,Male,50,28050,Delhi,Postman,PM Ujjwala Yojana,46-55
901625,Rohan156,Female,52,30611,Lucknow,Vegetable Seller,Pradhan Mantri Fasal Bima Yojana,46-55
123486,Ananya737,Female,28,87257,Bhopal,Carpenter,National Rural Drinking Water Programme (NRDWP),26-35
675913,Arjun731,Male,58,45775,Mumbai,Farmer,National Rural Livelihoods Mission (NRLM),56-65
618844,Aarav644,Female,58,32514,Delhi,Doctor,Sarva Shiksha Abhiyan (SSA),56-65
251156,Ishita238,Female,19,19538,Delhi,Merchant,Saubhagya Yojana,18-25
779431,Sanjay754,Male,39,74615,Mumbai,Blacksmith,PM eVIDYA,36-45
941231,Arjun557,Female,56,69369,Jaipur,Student,National Rural Drinking Water Programme (NRDWP),56-65
846587,Vivaan821,Female,50,64879,Pune,Electrician,Agnipath Scheme,46-55
531767,Harish778,Female,47,16484,Pune,Lawyer,National Electric Mobility Mission Plan (NEMMP),46-55
995609,Rajesh902,Male,50,87374,Ranchi,Student,PM Shram Yogi Mandhan,46-55
443260,Ishita538,Female,64,23024,Patna,Vegetable Seller,PM Matsya Sampada Yojana,56-65
832223,Aditya264,Male,52,37308,Patna,Vegetable Seller,Pradhan Mantri Krishi Sinchayee Yojana,46-55
923202,Rohan555,Female,64,86725,Thiruvananthapuram,Doctor,Ayushman Bharat Yojana,56-65
654415,Aarav713,Male,44,58384,Pune,Teacher,Swachh Bharat Mission – Gramin,36-45
161551,Rajesh154,Female,51,70522,Chandigarh,Software Engineer,Jal Jeevan Mission,46-55
987104,Aditya809,Male,24,87145,Mumbai,Blacksmith,Deendayal Upadhyaya Grameen Kaushalya Yojana (DDU-GKY),18-25
357229,Arjun743,Female,20,70527,Ranchi,Vegetable Seller,Agnipath Scheme,18-25
531006,Ritika568,Male,50,90965,Ahmedabad,Student,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),46-55
878427,Vivaan954,Female,55,45270,Mumbai,Electrician,Atmanirbhar Bharat Abhiyan,46-55
176188,Kavya776,Female,48,77441,Guwahati,Vegetable Seller,National Health Mission (NHM),46-55
338190,Arjun965,Male,27,12209,Delhi,Housewife,Pradhan Mantri Fasal Bima Yojana,26-35
748749,Aarav252,Female,23,14637,Hyderabad,Businessman,Pradhan Mantri Jan Dhan Yojana (PMJDY),18-25
875427,Rajesh663,Male,22,52605,Lucknow,Teacher,Svamitva Yojana,18-25
365566,Priya222,Male,32,31284,Bangalore,Doctor,National Rural Livelihood Mission (NRLM),26-35
258291,Harish932,Female,20,20603,Chennai,Lawyer,Digital India Programme,18-25
638738,Ananya579,Female,60,82129,Chandigarh,Lawyer,Ayushman Bharat Yojana,56-65
225006,Ritika494,Female,18,52236,Bangalore,Driver,Atmanirbhar Bharat Abhiyan,18-25
540850,Kavya115,Female,62,20144,Hyderabad,Farmer,National Rural Livelihood Mission (NRLM),56-65
370392,Lakshmi681,Female,52,39287,Delhi,Teacher,PM eVIDYA,46-55
839428,Ananya543,Female,23,34323,Patna,Postman,Stand Up India Scheme,18-25
915639,Vivaan866,Female,25,96087,Pune,Postman,National Food Security Act (NFSA),18-25
987255,Vivaan897,Male,25,65800,Patna,Lawyer,Digital India Programme,18-25
461666,Vivaan842,Female,24,55184,Thiruvananthapuram,Lawyer,National Health Mission (NHM),18-25
770707,Rajesh758,Male,35,95505,Bangalore,Lawyer,Sarva Shiksha Abhiyan (SSA),26-35
643824,Rajesh481,Female,58,87128,Ranchi,Lawyer,Saubhagya Yojana,56-65
130429,Arjun845,Female,62,44240,Delhi,Lawyer,Garib Kalyan Rojgar Abhiyaan,56-65
267936,Rajesh796,Female,22,30736,Patna,Housewife,Pradhan Mantri Awas Yojana (PMAY),18-25
611596,Kavya248,Male,20,80480,Mumbai,Teacher,Pradhan Mantri Jan Dhan Yojana (PMJDY),18-25
683427,Lakshmi624,Female,23,26098,Mumbai,Tailor,Ayushman Bharat Yojana,18-25
522529,Aarav777,Male,35,50104,Delhi,Carpenter,Digital India Programme,26-35
622731,Ritika363,Male,63,21210,Bangalore,Teacher,MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act),56-65
918400,Ananya988,Male,36,94499,Jaipur,Businessman,Saubhagya Yojana,36-45
